"Model","Scenario","Region","Fuel","Period","Rate","Size","Category","Type"
"AIM/CGE 2.1","TERL_2D_NoTransportPolicy","R5MAF","Oil","2040-2050",0.00739634152711468,5318.36988,"L2C","2C"
"AIM/CGE 2.1","TERL_2D_NoTransportPolicy","R5OECD90+EU","Total","2040-2050",0.173924916229086,19532.34024,"L2C","2C"
"AIM/CGE 2.1","TERL_2D_NoTransportPolicy","R5OECD90+EU","Coal","2040-2050",-0.00105389214743681,19532.34024,"L2C","2C"
"AIM/CGE 2.1","TERL_2D_NoTransportPolicy","R5OECD90+EU","Gas","2040-2050",-0.00696194610216353,19532.34024,"L2C","2C"
"AIM/CGE 2.1","TERL_2D_NoTransportPolicy","R5OECD90+EU","Oil","2040-2050",0.000139381147704188,19532.34024,"L2C","2C"
"AIM/CGE 2.1","TERL_2D_NoTransportPolicy","R5REF","Total","2040-2050",0.214488969685854,5149.73139,"L2C","2C"
"AIM/CGE 2.1","TERL_2D_NoTransportPolicy","R5REF","Coal","2040-2050",0.00583680151907884,5149.73139,"L2C","2C"
"AIM/CGE 2.1","TERL_2D_NoTransportPolicy","R5REF","Gas","2040-2050",0.00194200420228132,5149.73139,"L2C","2C"
"AIM/CGE 2.1","TERL_2D_NoTransportPolicy","R5REF","Oil","2040-2050",-0.000976396557258107,5149.73139,"L2C","2C"
"AIM/CGE 2.1","TERL_2D_NoTransportPolicy","World","Total","2040-2050",0.204990244028417,50557.12758,"L2C","2C"
"AIM/CGE 2.1","TERL_2D_NoTransportPolicy","World","Coal","2040-2050",0.0237258854965985,50557.12758,"L2C","2C"
"AIM/CGE 2.1","TERL_2D_NoTransportPolicy","World","Gas","2040-2050",0.00288640488463448,50557.12758,"L2C","2C"
"AIM/CGE 2.1","TERL_2D_NoTransportPolicy","World","Oil","2040-2050",0.000540136303368676,50557.12758,"L2C","2C"
"GCAM 4.2","SSP1-19","R5ASIA","Total","2040-2050",0.278661456952131,20719.611757179,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5ASIA","Coal","2040-2050",-0.113246907893938,20719.611757179,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5ASIA","Gas","2040-2050",0.0068584710000062,20719.611757179,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5ASIA","Oil","2040-2050",-0.00204737497024296,20719.611757179,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5LAM","Total","2040-2050",0.272387177734756,4424.046288447,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5LAM","Coal","2040-2050",-0.00637436011093351,4424.046288447,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5LAM","Gas","2040-2050",-0.00752840496551216,4424.046288447,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5LAM","Oil","2040-2050",-0.00484577670662788,4424.046288447,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5MAF","Total","2040-2050",0.424573861599643,6704.702483292,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5MAF","Coal","2040-2050",-0.0232117909332476,6704.702483292,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5MAF","Gas","2040-2050",0.0304243965025638,6704.702483292,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5MAF","Oil","2040-2050",-0.00111151672125217,6704.702483292,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5OECD90+EU","Total","2040-2050",0.168803364168729,15002.363716701,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5OECD90+EU","Coal","2040-2050",-0.0350626579064483,15002.363716701,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5OECD90+EU","Gas","2040-2050",-0.0147026461287731,15002.363716701,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5OECD90+EU","Oil","2040-2050",-0.000153671227116933,15002.363716701,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5REF","Total","2040-2050",0.0914296905453464,3544.433301426,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5REF","Coal","2040-2050",-0.0665175294506871,3544.433301426,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5REF","Gas","2040-2050",-0.118476117634786,3544.433301426,"LO15C","15C"
"GCAM 4.2","SSP1-19","R5REF","Oil","2040-2050",-0.000991387907055913,3544.433301426,"LO15C","15C"
"GCAM 4.2","SSP1-19","World","Total","2040-2050",0.251650527939582,50395.15755399,"LO15C","15C"
"GCAM 4.2","SSP1-19","World","Coal","2040-2050",-0.0653247342373861,50395.15755399,"LO15C","15C"
"GCAM 4.2","SSP1-19","World","Gas","2040-2050",-0.0065030012196887,50395.15755399,"LO15C","15C"
"GCAM 4.2","SSP1-19","World","Oil","2040-2050",-0.00153051379492896,50395.15755399,"LO15C","15C"
"GCAM 4.2","SSP1-26","R5ASIA","Total","2040-2050",0.205106260398961,19360.025125338,"L2C","2C"
"GCAM 4.2","SSP1-26","R5ASIA","Coal","2040-2050",-0.0850293452723637,19360.025125338,"L2C","2C"
"GCAM 4.2","SSP1-26","R5ASIA","Gas","2040-2050",0.0214988585675575,19360.025125338,"L2C","2C"
"GCAM 4.2","SSP1-26","R5ASIA","Oil","2040-2050",-0.00128587971734698,19360.025125338,"L2C","2C"
"GCAM 4.2","SSP1-26","R5LAM","Total","2040-2050",0.23528679613404,4123.330267812,"L2C","2C"
"GCAM 4.2","SSP1-26","R5LAM","Coal","2040-2050",-0.00901125583600574,4123.330267812,"L2C","2C"
"GCAM 4.2","SSP1-26","R5LAM","Gas","2040-2050",0.0188226137934336,4123.330267812,"L2C","2C"
"GCAM 4.2","SSP1-26","R5LAM","Oil","2040-2050",-0.00520517712183868,4123.330267812,"L2C","2C"
"GCAM 4.2","SSP1-26","R5MAF","Total","2040-2050",0.351754061627582,6295.08951132,"L2C","2C"
"GCAM 4.2","SSP1-26","R5MAF","Coal","2040-2050",-0.010806509362936,6295.08951132,"L2C","2C"
"GCAM 4.2","SSP1-26","R5MAF","Gas","2040-2050",0.0477632102568709,6295.08951132,"L2C","2C"
"GCAM 4.2","SSP1-26","R5MAF","Oil","2040-2050",-0.0025716526037142,6295.08951132,"L2C","2C"
"GCAM 4.2","SSP1-26","R5OECD90+EU","Total","2040-2050",0.0948358283976147,14039.235633729,"L2C","2C"
"GCAM 4.2","SSP1-26","R5OECD90+EU","Coal","2040-2050",-0.0747372462170225,14039.235633729,"L2C","2C"
"GCAM 4.2","SSP1-26","R5OECD90+EU","Gas","2040-2050",0.0200886516354231,14039.235633729,"L2C","2C"
"GCAM 4.2","SSP1-26","R5OECD90+EU","Oil","2040-2050",0.000563605680767274,14039.235633729,"L2C","2C"
"GCAM 4.2","SSP1-26","R5REF","Total","2040-2050",0.0554831333944454,3325.434599598,"L2C","2C"
"GCAM 4.2","SSP1-26","R5REF","Coal","2040-2050",-0.0837762824842437,3325.434599598,"L2C","2C"
"GCAM 4.2","SSP1-26","R5REF","Gas","2040-2050",-0.0800302724166556,3325.434599598,"L2C","2C"
"GCAM 4.2","SSP1-26","R5REF","Oil","2040-2050",-0.000361736462700369,3325.434599598,"L2C","2C"
"GCAM 4.2","SSP1-26","World","Total","2040-2050",0.183935212432202,47143.11513363,"L2C","2C"
"GCAM 4.2","SSP1-26","World","Coal","2040-2050",-0.0653160263375855,47143.11513363,"L2C","2C"
"GCAM 4.2","SSP1-26","World","Gas","2040-2050",0.0171901635032153,47143.11513363,"L2C","2C"
"GCAM 4.2","SSP1-26","World","Oil","2040-2050",-0.00118440305558783,47143.11513363,"L2C","2C"
"GCAM 4.2","SSP2-19","R5ASIA","Total","2040-2050",0.241402673984216,28086.469997583,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5ASIA","Coal","2040-2050",-0.0272080303924901,28086.469997583,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5ASIA","Gas","2040-2050",-0.00766261563808198,28086.469997583,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5ASIA","Oil","2040-2050",-0.00196233758843112,28086.469997583,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5LAM","Total","2040-2050",0.273191305934857,5066.170859859,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5LAM","Coal","2040-2050",0.0118218199096165,5066.170859859,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5LAM","Gas","2040-2050",0.0251502183338811,5066.170859859,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5LAM","Oil","2040-2050",-0.000376005630700938,5066.170859859,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5MAF","Total","2040-2050",0.409182524105407,8591.8036782,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5MAF","Coal","2040-2050",0.00105907947094833,8591.8036782,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5MAF","Gas","2040-2050",0.0423145204353373,8591.8036782,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5MAF","Oil","2040-2050",0.000400696404124688,8591.8036782,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5OECD90+EU","Total","2040-2050",0.14935668868607,19140.585053481,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5OECD90+EU","Coal","2040-2050",0.00416098927095835,19140.585053481,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5OECD90+EU","Gas","2040-2050",-0.0079139125252314,19140.585053481,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5OECD90+EU","Oil","2040-2050",-2.40703874992688e-05,19140.585053481,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5REF","Total","2040-2050",0.114879244674748,4681.426036902,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5REF","Coal","2040-2050",-0.0253776998713879,4681.426036902,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5REF","Gas","2040-2050",-0.0467842289939793,4681.426036902,"HO15C","15C"
"GCAM 4.2","SSP2-19","R5REF","Oil","2040-2050",-0.000388136673414678,4681.426036902,"HO15C","15C"
"GCAM 4.2","SSP2-19","World","Total","2040-2050",0.229940320447013,65566.45563297,"HO15C","15C"
"GCAM 4.2","SSP2-19","World","Coal","2040-2050",-0.0112000384421075,65566.45563297,"HO15C","15C"
"GCAM 4.2","SSP2-19","World","Gas","2040-2050",-0.00144488963558314,65566.45563297,"HO15C","15C"
"GCAM 4.2","SSP2-19","World","Oil","2040-2050",-0.000851885210877762,65566.45563297,"HO15C","15C"
"GCAM 4.2","SSP2-26","R5ASIA","Total","2040-2050",0.22799474124863,26191.882088508,"H2C","2C"
"GCAM 4.2","SSP2-26","R5ASIA","Coal","2040-2050",-0.0621053056029034,26191.882088508,"H2C","2C"
"GCAM 4.2","SSP2-26","R5ASIA","Gas","2040-2050",0.0021751272604803,26191.882088508,"H2C","2C"
"GCAM 4.2","SSP2-26","R5ASIA","Oil","2040-2050",-0.00327463945215423,26191.882088508,"H2C","2C"
"GCAM 4.2","SSP2-26","R5LAM","Total","2040-2050",0.275133002009236,4710.192851952,"H2C","2C"
"GCAM 4.2","SSP2-26","R5LAM","Coal","2040-2050",0.00305494797501481,4710.192851952,"H2C","2C"
"GCAM 4.2","SSP2-26","R5LAM","Gas","2040-2050",0.0173055979638327,4710.192851952,"H2C","2C"
"GCAM 4.2","SSP2-26","R5LAM","Oil","2040-2050",-0.00763710073027952,4710.192851952,"H2C","2C"
"GCAM 4.2","SSP2-26","R5MAF","Total","2040-2050",0.413638065431736,7804.381404735,"H2C","2C"
"GCAM 4.2","SSP2-26","R5MAF","Coal","2040-2050",-0.0128879261890219,7804.381404735,"H2C","2C"
"GCAM 4.2","SSP2-26","R5MAF","Gas","2040-2050",0.0497325492405735,7804.381404735,"H2C","2C"
"GCAM 4.2","SSP2-26","R5MAF","Oil","2040-2050",-0.000184414554384388,7804.381404735,"H2C","2C"
"GCAM 4.2","SSP2-26","R5OECD90+EU","Total","2040-2050",0.141382638918145,17809.184645802,"H2C","2C"
"GCAM 4.2","SSP2-26","R5OECD90+EU","Coal","2040-2050",0.00178125391277121,17809.184645802,"H2C","2C"
"GCAM 4.2","SSP2-26","R5OECD90+EU","Gas","2040-2050",-0.0264678158039263,17809.184645802,"H2C","2C"
"GCAM 4.2","SSP2-26","R5OECD90+EU","Oil","2040-2050",-0.0019857275676647,17809.184645802,"H2C","2C"
"GCAM 4.2","SSP2-26","R5REF","Total","2040-2050",0.0942054099409551,4324.172722812,"H2C","2C"
"GCAM 4.2","SSP2-26","R5REF","Coal","2040-2050",-0.0355051074759936,4324.172722812,"H2C","2C"
"GCAM 4.2","SSP2-26","R5REF","Gas","2040-2050",-0.0807323344756175,4324.172722812,"H2C","2C"
"GCAM 4.2","SSP2-26","R5REF","Oil","2040-2050",-0.00214927548998465,4324.172722812,"H2C","2C"
"GCAM 4.2","SSP2-26","World","Total","2040-2050",0.220595680281976,60839.81371242,"H2C","2C"
"GCAM 4.2","SSP2-26","World","Coal","2040-2050",-0.0301555044734706,60839.81371242,"H2C","2C"
"GCAM 4.2","SSP2-26","World","Gas","2040-2050",-0.00482998873551797,60839.81371242,"H2C","2C"
"GCAM 4.2","SSP2-26","World","Oil","2040-2050",-0.00275869445214519,60839.81371242,"H2C","2C"
"GCAM 4.2","SSP4-26","R5ASIA","Total","2040-2050",0.207856146056946,26076.324915507,"H2C","2C"
"GCAM 4.2","SSP4-26","R5ASIA","Coal","2040-2050",-0.00887302204416107,26076.324915507,"H2C","2C"
"GCAM 4.2","SSP4-26","R5ASIA","Gas","2040-2050",-0.00505588137341388,26076.324915507,"H2C","2C"
"GCAM 4.2","SSP4-26","R5ASIA","Oil","2040-2050",-0.0013621548085128,26076.324915507,"H2C","2C"
"GCAM 4.2","SSP4-26","R5LAM","Total","2040-2050",0.251997523768604,4755.130331385,"H2C","2C"
"GCAM 4.2","SSP4-26","R5LAM","Coal","2040-2050",0.0123193545726722,4755.130331385,"H2C","2C"
"GCAM 4.2","SSP4-26","R5LAM","Gas","2040-2050",0.0130603581380936,4755.130331385,"H2C","2C"
"GCAM 4.2","SSP4-26","R5LAM","Oil","2040-2050",-0.00254596084883205,4755.130331385,"H2C","2C"
"GCAM 4.2","SSP4-26","R5MAF","Total","2040-2050",0.339115050146947,7458.619300146,"H2C","2C"
"GCAM 4.2","SSP4-26","R5MAF","Coal","2040-2050",-0.00315646690082964,7458.619300146,"H2C","2C"
"GCAM 4.2","SSP4-26","R5MAF","Gas","2040-2050",0.0333399497355674,7458.619300146,"H2C","2C"
"GCAM 4.2","SSP4-26","R5MAF","Oil","2040-2050",-1.36740518983145e-05,7458.619300146,"H2C","2C"
"GCAM 4.2","SSP4-26","R5OECD90+EU","Total","2040-2050",0.135955171001917,18423.644486157,"H2C","2C"
"GCAM 4.2","SSP4-26","R5OECD90+EU","Coal","2040-2050",0.0130453554292142,18423.644486157,"H2C","2C"
"GCAM 4.2","SSP4-26","R5OECD90+EU","Gas","2040-2050",-0.0087616172000978,18423.644486157,"H2C","2C"
"GCAM 4.2","SSP4-26","R5OECD90+EU","Oil","2040-2050",-5.54722902066365e-05,18423.644486157,"H2C","2C"
"GCAM 4.2","SSP4-26","R5REF","Total","2040-2050",0.0894669243250638,4500.759608355,"H2C","2C"
"GCAM 4.2","SSP4-26","R5REF","Coal","2040-2050",-0.0225806336619132,4500.759608355,"H2C","2C"
"GCAM 4.2","SSP4-26","R5REF","Gas","2040-2050",-0.0542145618338374,4500.759608355,"H2C","2C"
"GCAM 4.2","SSP4-26","R5REF","Oil","2040-2050",-0.000192049490222812,4500.759608355,"H2C","2C"
"GCAM 4.2","SSP4-26","World","Total","2040-2050",0.196933710108282,61214.47865544,"H2C","2C"
"GCAM 4.2","SSP4-26","World","Coal","2040-2050",-0.000941371494093081,61214.47865544,"H2C","2C"
"GCAM 4.2","SSP4-26","World","Gas","2040-2050",-0.00369998638212483,61214.47865544,"H2C","2C"
"GCAM 4.2","SSP4-26","World","Oil","2040-2050",-0.00081050640315779,61214.47865544,"H2C","2C"
"GCAM 4.2","SSP5-19","R5ASIA","Total","2040-2050",0.264349212691524,38269.79037999,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5ASIA","Coal","2040-2050",0.0101292490234984,38269.79037999,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5ASIA","Gas","2040-2050",0.0245699277934285,38269.79037999,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5ASIA","Oil","2040-2050",0.000153786283879863,38269.79037999,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5LAM","Total","2040-2050",0.303624358285922,6553.812785304,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5LAM","Coal","2040-2050",0.0197134658433499,6553.812785304,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5LAM","Gas","2040-2050",0.0788728845699278,6553.812785304,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5LAM","Oil","2040-2050",0.00153771232043707,6553.812785304,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5MAF","Total","2040-2050",0.461734248589928,12653.475385944,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5MAF","Coal","2040-2050",0.0108815219657795,12653.475385944,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5MAF","Gas","2040-2050",0.120415245722812,12653.475385944,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5MAF","Oil","2040-2050",0.00693857741114577,12653.475385944,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5OECD90+EU","Total","2040-2050",0.221234124667121,25374.743189292,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5OECD90+EU","Coal","2040-2050",0.0270737231647375,25374.743189292,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5OECD90+EU","Gas","2040-2050",0.0337702686603588,25374.743189292,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5OECD90+EU","Oil","2040-2050",0.000402824805663982,25374.743189292,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5REF","Total","2040-2050",0.147177014469485,5809.258966041,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5REF","Coal","2040-2050",-0.0109228385577453,5809.258966041,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5REF","Gas","2040-2050",-0.011050238156029,5809.258966041,"HO15C","15C"
"GCAM 4.2","SSP5-19","R5REF","Oil","2040-2050",2.69868588948172e-05,5809.258966041,"HO15C","15C"
"GCAM 4.2","SSP5-19","World","Total","2040-2050",0.275405819603187,88661.08070796,"HO15C","15C"
"GCAM 4.2","SSP5-19","World","Coal","2040-2050",0.0144151959131856,88661.08070796,"HO15C","15C"
"GCAM 4.2","SSP5-19","World","Gas","2040-2050",0.0425620083229056,88661.08070796,"HO15C","15C"
"GCAM 4.2","SSP5-19","World","Oil","2040-2050",0.00128735984780922,88661.08070796,"HO15C","15C"
"GCAM 4.2","SSP5-26","R5ASIA","Total","2040-2050",0.247095427237413,36924.65244423,"H2C","2C"
"GCAM 4.2","SSP5-26","R5ASIA","Coal","2040-2050",0.00491638019602721,36924.65244423,"H2C","2C"
"GCAM 4.2","SSP5-26","R5ASIA","Gas","2040-2050",0.0206808592851448,36924.65244423,"H2C","2C"
"GCAM 4.2","SSP5-26","R5ASIA","Oil","2040-2050",-0.00745739965835289,36924.65244423,"H2C","2C"
"GCAM 4.2","SSP5-26","R5LAM","Total","2040-2050",0.309978435079799,6273.523354221,"H2C","2C"
"GCAM 4.2","SSP5-26","R5LAM","Coal","2040-2050",0.019817944373563,6273.523354221,"H2C","2C"
"GCAM 4.2","SSP5-26","R5LAM","Gas","2040-2050",0.0635568707085989,6273.523354221,"H2C","2C"
"GCAM 4.2","SSP5-26","R5LAM","Oil","2040-2050",-0.0114436724296716,6273.523354221,"H2C","2C"
"GCAM 4.2","SSP5-26","R5MAF","Total","2040-2050",0.471467126961686,11924.90074908,"H2C","2C"
"GCAM 4.2","SSP5-26","R5MAF","Coal","2040-2050",0.0064627424374954,11924.90074908,"H2C","2C"
"GCAM 4.2","SSP5-26","R5MAF","Gas","2040-2050",0.114686886416519,11924.90074908,"H2C","2C"
"GCAM 4.2","SSP5-26","R5MAF","Oil","2040-2050",-0.00211826292061582,11924.90074908,"H2C","2C"
"GCAM 4.2","SSP5-26","R5OECD90+EU","Total","2040-2050",0.219923118209754,24116.279382741,"H2C","2C"
"GCAM 4.2","SSP5-26","R5OECD90+EU","Coal","2040-2050",0.0367818502136618,24116.279382741,"H2C","2C"
"GCAM 4.2","SSP5-26","R5OECD90+EU","Gas","2040-2050",0.016648878110748,24116.279382741,"H2C","2C"
"GCAM 4.2","SSP5-26","R5OECD90+EU","Oil","2040-2050",-0.00221799812520336,24116.279382741,"H2C","2C"
"GCAM 4.2","SSP5-26","R5REF","Total","2040-2050",0.134588729533319,5486.692444728,"H2C","2C"
"GCAM 4.2","SSP5-26","R5REF","Coal","2040-2050",-0.00444074303618232,5486.692444728,"H2C","2C"
"GCAM 4.2","SSP5-26","R5REF","Gas","2040-2050",-0.0392396282272522,5486.692444728,"H2C","2C"
"GCAM 4.2","SSP5-26","R5REF","Oil","2040-2050",-0.00271493452608468,5486.692444728,"H2C","2C"
"GCAM 4.2","SSP5-26","World","Total","2040-2050",0.268311141658623,84726.048375,"H2C","2C"
"GCAM 4.2","SSP5-26","World","Coal","2040-2050",0.0147015934243611,84726.048375,"H2C","2C"
"GCAM 4.2","SSP5-26","World","Gas","2040-2050",0.0320586415182496,84726.048375,"H2C","2C"
"GCAM 4.2","SSP5-26","World","Oil","2040-2050",-0.00520265011199161,84726.048375,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5ASIA","Total","2040-2050",0.117508305664998,18690.219991047,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5ASIA","Coal","2040-2050",0.00217600185313397,18690.219991047,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5ASIA","Gas","2040-2050",-0.0313745053959181,18690.219991047,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5ASIA","Oil","2040-2050",0.000336087862979087,18690.219991047,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5LAM","Total","2040-2050",0.196241190861886,3131.116851255,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5LAM","Coal","2040-2050",0,3131.116851255,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5LAM","Gas","2040-2050",-0.0314894326630067,3131.116851255,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5LAM","Oil","2040-2050",0.000215312517362545,3131.116851255,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5MAF","Total","2040-2050",0.343905467193069,5181.648686235,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5MAF","Coal","2040-2050",0.00187706242336301,5181.648686235,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5MAF","Gas","2040-2050",-0.0392020786263678,5181.648686235,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5MAF","Oil","2040-2050",-0.000105932075066795,5181.648686235,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5OECD90+EU","Total","2040-2050",0.0603006790313508,12166.482551856,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5OECD90+EU","Coal","2040-2050",0.00482824851143512,12166.482551856,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5OECD90+EU","Gas","2040-2050",-0.0491487684328927,12166.482551856,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5OECD90+EU","Oil","2040-2050",-7.94564167482021e-05,12166.482551856,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5REF","Total","2040-2050",0.11937636526399,1762.0993023621,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5REF","Coal","2040-2050",-2.98531461476001e-06,1762.0993023621,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5REF","Gas","2040-2050",-0.0572442590634837,1762.0993023621,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","R5REF","Oil","2040-2050",-8.06315568081433e-06,1762.0993023621,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","World","Total","2040-2050",0.135607678691763,41328.60578787,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","World","Coal","2040-2050",0.00264063522456475,41328.60578787,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","World","Gas","2040-2050",-0.0381694764361733,41328.60578787,"H2C","2C"
"IEA World Energy Model 2017","Faster Transition Scenario","World","Oil","2040-2050",0.000131287008950893,41328.60578787,"H2C","2C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5ASIA","Total","2040-2050",0.29760529878085,14824.468173696,"HO15C","15C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5ASIA","Coal","2040-2050",5.56400610892441e-05,14824.468173696,"HO15C","15C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5ASIA","Gas","2040-2050",-0.0751459894088774,14824.468173696,"HO15C","15C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5ASIA","Oil","2040-2050",-0.0191164344559381,14824.468173696,"HO15C","15C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5LAM","Total","2040-2050",0.35390723490614,2959.275034176,"HO15C","15C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5LAM","Coal","2040-2050",0.00194235591136952,2959.275034176,"HO15C","15C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5LAM","Gas","2040-2050",-0.0126436104721231,2959.275034176,"HO15C","15C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5LAM","Oil","2040-2050",-0.00678954241169225,2959.275034176,"HO15C","15C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5MAF","Total","2040-2050",0.495433411741357,3726.481597458,"HO15C","15C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5MAF","Coal","2040-2050",0.000219683669914924,3726.481597458,"HO15C","15C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5MAF","Gas","2040-2050",0.0877788842213346,3726.481597458,"HO15C","15C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5MAF","Oil","2040-2050",-0.00969427437566386,3726.481597458,"HO15C","15C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5OECD90+EU","Total","2040-2050",0.293714258568907,11499.85178955,"HO15C","15C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5OECD90+EU","Coal","2040-2050",-0.00525417979794367,11499.85178955,"HO15C","15C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5OECD90+EU","Gas","2040-2050",-0.0529572126261317,11499.85178955,"HO15C","15C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5OECD90+EU","Oil","2040-2050",-0.0202911479598235,11499.85178955,"HO15C","15C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5REF","Total","2040-2050",0.0548008779855096,1484.304201504,"HO15C","15C"
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","R5REF","Coal","2040-2050",-0.0217022351099996,1484.304201504,"HO15C","15C"
